,id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_pull_back,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,assist_blocked_shot,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high,att_cmiss_right,att_fastbreak,att_goal_high_left,att_goal_low_right,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_total,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_post_high,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_right,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,clearance_off_line,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,fouled_final_third,fouls,foul_throw_in,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,post_scoring_att,put_through,rightside_pass,second_goal_assist,shield_ball_oop,shot_fastbreak,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,assist_pass_lost,last_man_tackle,att_cmiss_high_left,att_goal_low_left,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_lf_target,att_sv_high_left,goal_assist_setplay,six_yard_block,att_assist_setplay,att_lf_goal,att_post_left,accurate_corners_intobox,accurate_freekick_cross,assist_penalty_won,att_cmiss_left,att_freekick_target,att_freekick_total,att_goal_high_centre,att_goal_high_right,att_goal_low_centre,att_one_on_one,corner_taken,freekick_cross,goal_assist_deadball,penalty_won,total_corners_intobox,assist_attempt_saved,att_freekick_miss,att_obox_goal,att_obox_post,att_pen_goal,att_post_right,att_pen_target,accurate_goal_kicks,assist_free_kick_won,goal_kicks,red_card,att_lg_centre,accurate_keeper_throws,dive_catch,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,second_yellow,own_goals,att_cmiss_high_right,att_hd_post,att_obxd_left,att_obx_left,att_freekick_goal,att_obp_goal,dangerous_play,goal_fastbreak,accurate_keeper_sweeper,cross_not_claimed,gk_smother,penalty_faced,penalty_save,stand_save,total_keeper_sweeper,assist_own_goal,att_pen_miss,att_freekick_post,att_obxd_right,assist_handball_won,att_obx_right,att_lg_right,att_pen_post,att_corner,assist_post,att_lg_left,rescinded_red_card,age,birth,birth_exact,country,isoCode,loan,position,positionInfo,shirtNum,name,first,last,nationalTeam,playerId,season
642,19880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 years 60 days,14 February 2001,982108800000.0,England,GB-ENG,True,F,Forward,9.0,Tyreece John-Jules,Tyreece,John-Jules,England,175561.0,2019
643,4325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 years 99 days,6 January 1994,757814400000.0,Spain,ES,False,M,Left/Centre/Right Attacking Midfielder,6.0,Denis Suárez,Denis,Suárez,Spain,159863.0,2019
644,2537.0,339.0,5.0,,,,146.0,93.0,,246.0,485.0,,,,2.0,11.0,38.0,,2.0,338.0,211.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.0,,,,,1.0,,2.0,6.0,,,,,11.0,6.0,15.0,,36.0,1.0,5.0,2.0,140.0,,2.0,,725.0,38.0,,61.0,54.0,7.0,,,,,,1.0,1.0,,2.0,1.0,2.0,106.0,506.0,148.0,16.0,27.0,3420.0,,,1.0,,428.0,0.0,,124.0,94.0,1.0,8.0,2.0,470.0,470.0,,23.0,,,1.0,114.0,,,,,31.0,256.0,,1.0,442.0,10.0,36.0,0.0,,,159025.52416992188,,139.0,,503.0,332.0,,702.0,,945.0,,,,,,,,1364.0,,1.0,1.0,7.0,11.0,0.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,161.0,,328.0,,,208.0,5.0,38.0,72.0,31.0,297.0,215.0,20.0,65.0,46.0,111.0,12.0,35.0,,,,,,,,,,,11.0,4.0,6.0,3.0,1.0,1.0,11.0,,,,,,,,,,,,,32 years 299 days,20 June 1987,551145600000.0,Bosnia And Herzegovina,BA,True,G,Goalkeeper,1.0,Asmir Begovic,Asmir,Begovic,Bosnia And Herzegovina,163781.0,2019
645,3182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 years 74 days,31 January 1985,475977600000.0,Australia,AU,False,G,Goalkeeper,,Adam Federici,Adam,Federici,Australia,180371.0,2019
646,9030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 years 5 days,9 April 1994,765849600000.0,Australia,AU,True,D,Left Full Back,24.0,Brad Smith,Brad,Smith,Australia,180094.0,2019
647,8049.0,130.0,15.0,4.0,4.0,2.0,250.0,3.0,19.0,17.0,376.0,,1.0,8.0,16.0,8.0,20.0,,2.0,95.0,66.0,12.0,7.0,9.0,8.0,3.0,,1.0,1.0,1.0,,,1.0,,7.0,,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,7.0,16.0,,,4.0,13.0,,,,2.0,1.0,2.0,127.0,48.0,,1.0,,,17.0,4.0,8.0,3.0,,29.0,2.0,19.0,6.0,65.0,42.0,,13.0,7.0,,2.0,58.0,2.0,7.0,,142.0,11.0,,17.0,15.0,2.0,,,,,,7.0,27.0,1.0,13.0,,13.0,45.0,39.0,17.0,6.0,,982.0,,4.0,6.0,5.0,464.0,1.0,3.0,173.0,21.0,,49.0,,187.0,187.0,4.0,17.0,27.0,,17.0,155.0,,1.0,1.0,10.0,157.0,371.0,5.0,10.0,145.0,33.0,13.0,35.0,32.0,31.0,131219.86288452148,1.0,215.0,5.0,356.0,6.0,20.0,36.0,2.0,469.0,,19.0,7.0,9.0,7.0,3.0,9.0,678.0,40.0,25.0,25.0,9.0,8.0,19.0,10.0,3.0,2.0,,,,,,2.0,1.0,3.0,,,,1.0,1.0,,,,,,1.0,,,,,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33 years 12 days,2 April 1987,544320000000.0,England,GB-ENG,False,M,Left Winger,7.0,Marc Pugh,Marc,Pugh,England,160718.0,2019
648,8050.0,235.0,26.0,,,,277.0,1.0,14.0,37.0,512.0,,,1.0,2.0,6.0,13.0,,3.0,101.0,56.0,1.0,10.0,3.0,1.0,,,,,,,1.0,,1.0,0.0,,,9.0,1.0,3.0,,,,6.0,4.0,,10.0,7.0,,,,2.0,1.0,,,,,,73.0,66.0,,,,1.0,19.0,6.0,17.0,1.0,,2.0,2.0,8.0,2.0,39.0,44.0,1.0,5.0,0.0,,0.0,107.0,,9.0,,170.0,11.0,1.0,13.0,11.0,2.0,1.0,,,,1.0,0.0,18.0,,9.0,0.0,9.0,164.0,85.0,56.0,6.0,5.0,961.0,,2.0,1.0,1.0,559.0,5.0,0.0,89.0,74.0,,21.0,,99.0,99.0,8.0,25.0,33.0,,19.0,179.0,,2.0,,4.0,124.0,488.0,13.0,3.0,247.0,51.0,5.0,8.0,5.0,4.0,121154.41748046875,,164.0,,344.0,9.0,15.0,61.0,,586.0,,11.0,4.0,2.0,19.0,1.0,1.0,708.0,1.0,8.0,8.0,15.0,5.0,4.0,2.0,16.0,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 years 108 days,28 December 1989,630806400000.0,Ireland,IE,True,M,Centre Central Midfielder,18.0,Harry Arter,Harry,Arter,Ireland,161408.0,2019
649,10734.0,11.0,,,,,10.0,,1.0,2.0,21.0,,,,,,1.0,,,5.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,,,,1.0,2.0,,1.0,,,,,,,1.0,,1.0,,,,,2.0,,,,4.0,1.0,,1.0,1.0,,,,,,,,2.0,,1.0,,1.0,11.0,3.0,1.0,,1.0,59.0,,,1.0,,23.0,,,4.0,1.0,,,,6.0,6.0,,2.0,0.0,,2.0,4.0,,,,,5.0,20.0,2.0,1.0,12.0,1.0,,,,,8042.650390625,,6.0,,12.0,,1.0,3.0,,24.0,,,1.0,,,,,31.0,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 years 5 days,9 April 1996,829008000000.0,United States,US,False,M,Centre Central Midfielder,22.0,Emerson Hyndman,Emerson,Hyndman,United States,26155.0,2019
650,11965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 years 336 days,14 May 1997,863568000000.0,England,GB-ENG,True,D,Centre Central Defender,16.0,Matt Butcher,Matt,Butcher,England,31260.0,2019
651,1526.0,27.0,1.0,,,3.0,70.0,,10.0,1.0,97.0,,1.0,1.0,18.0,2.0,24.0,,4.0,114.0,59.0,25.0,2.0,12.0,17.0,1.0,2.0,1.0,1.0,,1.0,0.0,4.0,4.0,4.0,3.0,10.0,1.0,2.0,,,2.0,1.0,,1.0,1.0,2.0,24.0,1.0,4.0,10.0,23.0,1.0,1.0,,2.0,2.0,6.0,31.0,21.0,1.0,3.0,3.0,1.0,15.0,4.0,8.0,,,5.0,,16.0,6.0,59.0,25.0,1.0,,,,,6.0,2.0,12.0,,24.0,11.0,4.0,21.0,16.0,5.0,1.0,1.0,1.0,1.0,4.0,,5.0,3.0,4.0,,4.0,32.0,5.0,3.0,14.0,1.0,1083.0,,4.0,9.0,15.0,112.0,,1.0,18.0,14.0,,9.0,1.0,89.0,89.0,4.0,4.0,13.0,3.0,15.0,44.0,,,,8.0,51.0,79.0,10.0,13.0,34.0,4.0,,13.0,5.0,5.0,127576.51062011722,,73.0,5.0,102.0,1.0,11.0,2.0,9.0,131.0,,27.0,9.0,13.0,12.0,1.0,1.0,260.0,62.0,22.0,22.0,8.0,4.0,3.0,12.0,9.0,1.0,0.0,,,3.0,,1.0,1.0,3.0,,0.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,37 years 190 days,7 October 1982,402796800000.0,England,GB-ENG,True,F,Centre Striker,9.0,Jermain Defoe,Jermain,Defoe,England,163566.0,2019
652,14270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21 years 120 days,16 December 1998,913766400000.0,England,GB-ENG,True,F,Left Winger,10.0,Mikael Ndjoli,Mikael,Ndjoli,England,161085.0,2019
653,2678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 years 162 days,4 November 1987,562982400000.0,England,GB-ENG,True,D,Left Full Back,12.0,Rhoys Wiggins,Rhoys,Wiggins,Wales,35781.0,2019
654,9869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 years 284 days,5 July 1995,804902400000.0,England,GB-ENG,False,D,Left/Centre Central Defender,6.0,Baily Cargill,Baily,Cargill,England,134445.0,2019
655,21691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21 years 290 days,29 June 1998,899078400000.0,England,GB-ENG,True,D,Defender,,Shaun Hobson,Shaun,Hobson,England,130182.0,2019
656,7985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 years 62 days,12 February 1997,855705600000.0,England,GB-ENG,False,M,Left/Right Winger,21.0,Connor Mahoney,Connor,Mahoney,England,160325.0,2019
657,8055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 years 93 days,12 January 1988,568944000000.0,England,GB-ENG,False,F,Centre Striker,7.0,Lewis Grabban,Lewis,Grabban,England,130768.0,2019
658,8048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 years 46 days,28 February 1996,825465600000.0,England,GB-ENG,False,M,Centre Central Midfielder,34.0,Ben Whitfield,Ben,Whitfield,England,167769.0,2019
659,26556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21 years 228 days,30 August 1998,904435200000.0,Romania,RO,True,M,Right Winger,25.0,Mihai-Alexandru Dobre,Mihai-Alexandru,Dobre,Romania,180204.0,2019
660,50463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 years 159 days,7 November 1999,941932800000.0,Nigeria,NG,True,M,Centre Central Midfielder,28.0,Nnamdi Ofoborh,Nnamdi,Ofoborh,Nigeria,167105.0,2019
661,13228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 years 82 days,23 January 1985,475286400000.0,Finland,FI,False,G,Goalkeeper,33.0,Niki Mäenpää,Niki,Mäenpää,Finland,134322.0,2019
662,8162.0,475.0,37.0,7.0,7.0,3.0,330.0,17.0,2.0,62.0,798.0,2.0,,144.0,22.0,28.0,25.0,,6.0,175.0,139.0,1.0,1.0,10.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,2.0,,,,1.0,,,153.0,116.0,,,,16.0,31.0,,8.0,8.0,,34.0,7.0,8.0,10.0,61.0,81.0,16.0,60.0,31.0,,,141.0,1.0,19.0,,428.0,23.0,,23.0,23.0,0.0,,,,,1.0,31.0,46.0,,38.0,7.0,38.0,359.0,187.0,98.0,8.0,21.0,2017.0,2.0,2.0,8.0,1.0,964.0,11.0,3.0,12.0,298.0,1.0,62.0,1.0,300.0,300.0,2.0,83.0,31.0,,31.0,33.0,,2.0,,1.0,148.0,790.0,6.0,10.0,531.0,76.0,60.0,20.0,41.0,41.0,215155.9959716797,,214.0,3.0,483.0,61.0,3.0,137.0,,973.0,2.0,2.0,4.0,2.0,30.0,,199.0,1452.0,13.0,13.0,13.0,8.0,7.0,15.0,8.0,17.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 years 196 days,1 October 1980,339206400000.0,Spain,ES,False,D,Right Full Back,2.0,Bruno,Bruno,Saltor Grau,Spain,10195.0,2019
663,5721.0,248.0,44.0,6.0,6.0,,302.0,13.0,,38.0,544.0,,,178.0,28.0,30.0,25.0,,10.0,202.0,155.0,,4.0,9.0,,,,,,,,,,,,,,4.0,1.0,,1.0,,1.0,,3.0,1.0,4.0,2.0,,,,,1.0,,,1.0,,,91.0,140.0,,1.0,,10.0,65.0,,11.0,6.0,,37.0,16.0,11.0,9.0,79.0,97.0,10.0,71.0,37.0,1.0,,180.0,,16.0,,427.0,25.0,,36.0,33.0,3.0,,,,,,37.0,71.0,,40.0,11.0,40.0,32.0,193.0,96.0,10.0,23.0,2238.0,10.0,6.0,3.0,1.0,768.0,6.0,2.0,343.0,4.0,,53.0,,410.0,410.0,3.0,99.0,38.0,,65.0,222.0,,3.0,,3.0,141.0,540.0,18.0,9.0,337.0,108.0,71.0,29.0,53.0,53.0,253059.513671875,,220.0,3.0,488.0,67.0,,129.0,,772.0,,4.0,2.0,,39.0,,264.0,1390.0,4.0,21.0,21.0,13.0,6.0,16.0,10.0,32.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,31 years 355 days,25 April 1988,577929600000.0,Cameroon,CM,False,D,Left Full Back,6.0,Gaëtan Bong,Gaëtan,Bong,Cameroon,180097.0,2019
664,13229.0,1.0,,,,,,,,1.0,1.0,,,,,2.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,2.0,,4.0,3.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,3.0,1.0,,,,,2.0,2.0,,,,17.0,1.0,,,,4.0,,,1.0,1.0,,,1.0,3.0,3.0,,,,,,,,,,,,1.0,,,1.0,1.0,4.0,,,,2194.6728515625,,2.0,,3.0,1.0,,3.0,,4.0,,,,1.0,,,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 years 96 days,9 January 1986,505612800000.0,Germany,DE,False,D,Defender,4.0,Uwe Hünemeier,Uwe,Hünemeier,Germany,90687.0,2019
665,9634.0,46.0,6.0,,,,15.0,1.0,,11.0,61.0,,,2.0,4.0,10.0,3.0,,1.0,15.0,12.0,3.0,,,2.0,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,6.0,12.0,,1.0,,1.0,1.0,1.0,3.0,1.0,,,1.0,,,9.0,13.0,1.0,8.0,6.0,,,16.0,,2.0,,42.0,2.0,,5.0,5.0,,,,,,,6.0,11.0,,1.0,,1.0,25.0,17.0,10.0,2.0,2.0,199.0,,,,1.0,79.0,3.0,,3.0,13.0,,2.0,,23.0,23.0,,6.0,6.0,,1.0,10.0,,,,1.0,7.0,57.0,,,54.0,8.0,8.0,,1.0,1.0,19912.57275390625,,16.0,,30.0,11.0,,23.0,,83.0,,3.0,,1.0,2.0,1.0,2.0,109.0,3.0,,,2.0,1.0,,1.0,2.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 years 118 days,18 December 1992,724636800000.0,England,GB-ENG,False,D,Central Defender,6.0,Connor Goldson,Connor,Goldson,England,136702.0,2019
666,2464.0,19.0,7.0,,,,28.0,,1.0,3.0,47.0,,,13.0,1.0,2.0,3.0,,,12.0,17.0,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,2.0,1.0,,,,2.0,,,,,,,6.0,5.0,,,,,4.0,,3.0,,,1.0,,,1.0,5.0,6.0,,7.0,4.0,,,13.0,,1.0,,38.0,1.0,,3.0,3.0,,,,,,,4.0,2.0,,4.0,1.0,4.0,20.0,19.0,10.0,1.0,3.0,163.0,,,,,65.0,1.0,1.0,,27.0,,4.0,,30.0,30.0,,5.0,,,4.0,1.0,,,,2.0,14.0,47.0,1.0,,28.0,8.0,7.0,,1.0,1.0,18489.22314453125,,20.0,,38.0,5.0,1.0,9.0,,65.0,,2.0,,2.0,4.0,,22.0,111.0,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 years 280 days,9 July 1984,458179200000.0,England,GB-ENG,False,D,Defender,23.0,Liam Rosenior,Liam,Rosenior,England,90689.0,2019
